,Date,Open,High,Low,Close,P/E,P/B,Div Yield %,Symbol,Volume,Dividends,Stock Splits
268,12 Jul 2021,35285.05,35394.3,35060.35,35198.9,24.04,3.03,0.25,BankNifty,,,
269,09 Jul 2021,35163.75,35225.2,34859.9,35071.95,23.96,3.02,0.25,BankNifty,,,
270,08 Jul 2021,35603.25,35811.0,35134.65,35274.1,24.09,3.04,0.25,BankNifty,,,
271,07 Jul 2021,35550.6,35795.75,35427.65,35771.3,24.43,3.08,0.24,BankNifty,,,
272,06 Jul 2021,35173.6,35807.45,35165.55,35579.15,24.30,3.07,0.25,BankNifty,,,
273,05 Jul 2021,35010.95,35234.3,34926.4,35212.0,24.05,3.03,0.25,BankNifty,,,
274,02 Jul 2021,34728.1,34894.45,34632.6,34809.9,23.78,3.0,0.25,BankNifty,,,
275,01 Jul 2021,34866.0,34917.65,34650.95,34684.0,23.69,2.99,0.25,BankNifty,,,
276,30 Jun 2021,35001.9,35214.9,34730.45,34772.2,23.75,3.0,0.24,BankNifty,,,
277,29 Jun 2021,35320.45,35337.45,34913.7,35010.3,23.84,3.11,0.24,BankNifty,,,
278,28 Jun 2021,35488.2,35576.95,35236.45,35359.45,24.08,3.14,0.12,BankNifty,,,
279,25 Jun 2021,34916.65,35491.95,34915.85,35364.65,24.08,3.15,0.12,BankNifty,,,
280,24 Jun 2021,34687.7,34935.3,34592.35,34827.0,23.72,3.1,0.12,BankNifty,,,
281,23 Jun 2021,34911.85,34937.65,34525.45,34574.0,23.55,3.08,0.12,BankNifty,,,
282,22 Jun 2021,35084.9,35281.9,34664.35,34745.0,23.66,3.09,0.12,BankNifty,,,
283,21 Jun 2021,34109.45,34927.65,33937.5,34871.3,23.75,3.1,0.12,BankNifty,,,
284,18 Jun 2021,34735.15,34787.4,33908.95,34558.0,23.53,3.07,0.12,BankNifty,,,
285,17 Jun 2021,34619.8,34882.4,34458.1,34605.4,23.57,3.15,0.12,BankNifty,,,
286,16 Jun 2021,35196.25,35380.0,34916.2,35003.5,23.84,3.18,0.12,BankNifty,,,
287,15 Jun 2021,35038.05,35317.4,34917.9,35247.75,24.00,3.21,0.12,BankNifty,,,
288,14 Jun 2021,34936.55,34995.15,34374.35,34950.6,23.80,3.18,0.12,BankNifty,,,
289,11 Jun 2021,35324.65,35344.0,34891.3,35047.4,23.87,3.19,0.12,BankNifty,,,
290,10 Jun 2021,34903.6,35165.65,34734.4,35131.2,23.92,3.2,0.12,BankNifty,,,
291,09 Jun 2021,35114.25,35402.45,34641.2,34800.5,23.70,3.17,0.12,BankNifty,,,
292,08 Jun 2021,35433.8,35449.5,34962.65,35085.3,23.89,3.19,0.12,BankNifty,,,
293,07 Jun 2021,35460.8,35545.85,35338.55,35443.65,24.35,3.22,0.12,BankNifty,,,
294,04 Jun 2021,35657.85,35810.9,35176.15,35291.65,24.25,3.21,0.12,BankNifty,,,
295,03 Jun 2021,35536.45,35723.7,35413.0,35649.0,24.49,3.24,0.11,BankNifty,,,
296,02 Jun 2021,35271.6,35415.85,35070.3,35373.75,24.30,3.22,0.00,BankNifty,,,
297,01 Jun 2021,35639.75,35713.9,35241.2,35337.2,24.28,3.22,0.00,BankNifty,,,
298,31 May 2021,35097.45,35584.3,34930.1,35526.65,24.41,3.23,0.00,BankNifty,,,
299,28 May 2021,35345.65,35436.65,34977.2,35141.45,24.09,3.2,0.00,BankNifty,,,
300,27 May 2021,34664.2,35220.8,34529.7,35095.05,24.06,3.19,0.00,BankNifty,,,
301,26 May 2021,34757.15,34897.95,34462.5,34684.2,23.78,3.15,0.00,BankNifty,,,
302,25 May 2021,35095.0,35125.85,34410.4,34662.0,23.76,3.15,0.00,BankNifty,,,
303,24 May 2021,34869.3,35216.1,34528.3,34943.6,-,3.18,-,BankNifty,,,
304,21 May 2021,33559.8,34694.45,33559.75,34606.9,23.57,3.15,0.00,BankNifty,,,
305,20 May 2021,33692.55,33833.7,33273.95,33334.55,22.71,3.03,0.00,BankNifty,,,
306,19 May 2021,33717.1,33959.3,33608.25,33685.2,22.95,3.06,0.00,BankNifty,,,
307,18 May 2021,33893.1,34142.85,33730.45,33922.4,23.19,3.09,0.00,BankNifty,,,
308,17 May 2021,32437.85,33506.9,32318.7,33459.25,22.88,3.04,0.00,BankNifty,,,
309,14 May 2021,32495.15,32622.65,32115.5,32169.55,22.00,2.93,0.00,BankNifty,,,
310,12 May 2021,32717.65,32747.7,32352.3,32452.3,22.19,2.95,0.00,BankNifty,,,
311,11 May 2021,32640.95,33154.3,32611.7,32872.2,22.49,2.99,0.00,BankNifty,,,
312,10 May 2021,33175.3,33297.6,33028.15,33142.4,22.60,3.01,0.00,BankNifty,,,
313,07 May 2021,33041.65,33259.15,32771.35,32904.5,22.43,2.99,0.00,BankNifty,,,
314,06 May 2021,32900.75,32956.35,32564.0,32827.8,22.38,2.99,0.00,BankNifty,,,
315,05 May 2021,32577.1,32862.15,32068.55,32783.7,22.34,2.98,0.00,BankNifty,,,
316,04 May 2021,32610.4,33011.55,32191.4,32270.35,22.12,2.93,0.00,BankNifty,,,
317,03 May 2021,32368.55,32566.6,31906.55,32465.75,22.44,2.95,0.00,BankNifty,,,
318,30 Apr 2021,33112.4,33455.25,32663.4,32781.8,24.18,2.98,0.00,BankNifty,,,
319,29 Apr 2021,33901.6,34287.0,33304.6,33714.5,24.87,3.07,0.00,BankNifty,,,
320,28 Apr 2021,32865.5,33777.7,32840.3,33722.8,24.88,3.07,0.00,BankNifty,,,
321,27 Apr 2021,32228.95,32807.1,32152.95,32735.35,24.15,2.98,0.00,BankNifty,,,
322,26 Apr 2021,32316.65,32603.7,32144.8,32275.15,24.95,2.94,0.00,BankNifty,,,
323,23 Apr 2021,31490.6,32148.4,31377.15,31722.3,24.52,2.88,0.00,BankNifty,,,
324,22 Apr 2021,30763.5,31834.5,30555.25,31782.6,24.57,2.89,0.00,BankNifty,,,
325,20 Apr 2021,31568.95,31731.65,30891.0,31112.7,24.05,2.83,0.00,BankNifty,,,
326,19 Apr 2021,30993.45,31304.3,30405.65,31208.4,24.13,2.84,0.00,BankNifty,,,
327,16 Apr 2021,32161.45,32325.15,31911.9,31977.45,24.84,2.91,0.00,BankNifty,,,
328,15 Apr 2021,31929.1,32187.05,31406.4,32112.85,24.94,2.92,0.00,BankNifty,,,
329,13 Apr 2021,30901.8,31885.45,30722.85,31771.6,24.68,2.89,0.00,BankNifty,,,
330,12 Apr 2021,31637.9,31698.05,30520.3,30792.0,23.92,2.8,0.00,BankNifty,,,
331,09 Apr 2021,32636.9,32972.15,32329.95,32448.05,25.20,2.95,0.00,BankNifty,,,
332,08 Apr 2021,33154.2,33306.8,32704.75,32782.85,25.46,2.99,0.00,BankNifty,,,
333,07 Apr 2021,32529.7,33191.7,32141.55,32991.2,25.62,3.0,0.00,BankNifty,,,
334,06 Apr 2021,32915.65,33007.65,32338.4,32501.35,25.24,2.96,0.00,BankNifty,,,
335,05 Apr 2021,33649.15,33697.75,32330.15,32678.85,25.38,2.98,0.00,BankNifty,,,
336,01 Apr 2021,33588.0,33949.15,33208.75,33858.0,26.30,3.08,0.00,BankNifty,,,
337,31 Mar 2021,33764.8,33773.1,33151.8,33303.9,25.87,3.03,0.00,BankNifty,,,
338,30 Mar 2021,33615.9,33990.8,33564.55,33875.1,31.30,2.83,0.37,BankNifty,,,
339,26 Mar 2021,33605.05,33610.65,33166.1,33318.2,30.78,2.78,0.38,BankNifty,,,
340,25 Mar 2021,33420.75,33550.15,32415.25,33006.45,30.49,2.75,0.38,BankNifty,,,
341,24 Mar 2021,33894.7,33970.65,33203.4,33293.25,30.76,2.78,0.38,BankNifty,,,
342,23 Mar 2021,33747.95,34360.05,33622.0,34184.4,31.58,2.85,0.37,BankNifty,,,
343,22 Mar 2021,34088.4,34148.9,33389.15,33603.45,31.05,2.8,0.37,BankNifty,,,
344,19 Mar 2021,33590.4,34355.4,33361.0,34161.6,31.56,2.85,0.37,BankNifty,,,
345,18 Mar 2021,34577.5,34759.85,33597.55,33856.8,31.28,2.83,0.37,BankNifty,,,
346,17 Mar 2021,34905.05,35100.5,34126.85,34229.25,31.62,2.86,0.37,BankNifty,,,
347,16 Mar 2021,35352.0,35405.05,34744.6,34804.6,32.16,2.9,0.36,BankNifty,,,
348,15 Mar 2021,35544.25,35544.25,34430.65,35182.55,32.50,2.94,0.36,BankNifty,,,
349,12 Mar 2021,36497.35,36497.35,35188.05,35496.65,32.79,2.96,0.35,BankNifty,,,
350,10 Mar 2021,36112.25,36176.9,35764.35,35938.3,33.20,3.0,0.35,BankNifty,,,
351,09 Mar 2021,35705.9,36077.8,35544.95,35865.65,33.14,2.99,0.35,BankNifty,,,
352,08 Mar 2021,35462.45,35827.3,35090.75,35275.75,32.59,2.94,-,BankNifty,,,
353,05 Mar 2021,35458.5,35616.05,34893.25,35228.15,32.55,2.94,0.36,BankNifty,,,
354,04 Mar 2021,35575.65,36316.4,35519.25,35802.5,33.08,2.99,0.35,BankNifty,,,
355,03 Mar 2021,35754.45,36455.15,35570.55,36368.05,33.60,3.04,0.35,BankNifty,,,
356,02 Mar 2021,35458.15,35747.05,35002.45,35419.7,32.72,2.96,0.36,BankNifty,,,
357,01 Mar 2021,35374.25,35581.1,34983.75,35296.0,32.61,2.95,0.36,BankNifty,,,
358,26 Feb 2021,35806.65,35902.9,34658.7,34803.6,32.15,2.9,0.36,BankNifty,,,
359,25 Feb 2021,36763.15,37232.2,36494.0,36549.0,33.77,3.05,0.34,BankNifty,,,
360,24 Feb 2021,35205.4,36567.65,35060.65,36452.3,33.68,3.04,0.35,BankNifty,,,
361,23 Feb 2021,35540.55,35680.85,34976.0,35116.95,32.44,2.93,0.36,BankNifty,,,
362,22 Feb 2021,35874.3,36128.9,35097.55,35257.2,32.57,2.94,0.36,BankNifty,,,
363,19 Feb 2021,36371.55,36656.2,35584.6,35841.6,33.11,2.99,0.35,BankNifty,,,
364,18 Feb 2021,37088.75,37108.75,36367.45,36587.0,33.80,3.05,0.34,BankNifty,,,
365,17 Feb 2021,37041.95,37331.45,36764.25,36910.95,34.10,3.08,0.34,BankNifty,,,
366,16 Feb 2021,37492.6,37708.75,36762.75,37098.4,34.27,3.1,0.34,BankNifty,,,
367,15 Feb 2021,36501.4,37449.9,36405.1,37306.25,34.47,3.11,0.34,BankNifty,,,
368,12 Feb 2021,35736.6,36322.8,35700.25,36108.9,33.36,3.01,0.35,BankNifty,,,
369,11 Feb 2021,35687.25,36009.45,35573.3,35752.1,33.03,2.98,0.35,BankNifty,,,
370,10 Feb 2021,36042.35,36227.2,35428.15,35783.1,33.06,2.99,0.35,BankNifty,,,
371,09 Feb 2021,36058.8,36477.15,35636.85,36056.5,33.31,3.01,0.35,BankNifty,,,
372,08 Feb 2021,36073.85,36466.45,35872.25,35983.65,33.46,3.0,0.35,BankNifty,,,
373,05 Feb 2021,35634.95,36615.2,35545.0,35654.5,33.00,2.98,0.35,BankNifty,,,
374,04 Feb 2021,34548.9,35413.15,34238.9,35344.8,32.71,2.95,0.36,BankNifty,,,
375,03 Feb 2021,34555.6,34908.05,34011.9,34758.45,32.17,2.9,0.36,BankNifty,,,
376,02 Feb 2021,33589.05,34652.5,33583.15,34267.9,31.72,2.86,0.37,BankNifty,,,
377,01 Feb 2021,30976.35,33305.3,30906.45,33089.05,31.29,2.76,0.38,BankNifty,,,
378,29 Jan 2021,30700.65,31111.95,30254.55,30565.5,28.95,2.55,0.41,BankNifty,,,
379,28 Jan 2021,29812.3,30464.4,29687.7,30358.3,28.86,2.53,0.41,BankNifty,,,
380,27 Jan 2021,31236.25,31287.05,30165.65,30284.55,28.88,2.53,0.42,BankNifty,,,
381,25 Jan 2021,31507.15,31697.55,31013.65,31198.4,29.75,2.6,0.40,BankNifty,,,
382,22 Jan 2021,32088.0,32131.4,31119.9,31167.25,29.68,2.6,0.40,BankNifty,,,
383,21 Jan 2021,32732.8,32842.3,31985.55,32186.9,30.62,2.69,0.39,BankNifty,,,
384,20 Jan 2021,32388.95,32607.45,32322.9,32543.7,30.96,2.72,0.39,BankNifty,,,
385,19 Jan 2021,32082.9,32464.95,31863.95,32424.85,30.85,2.71,0.39,BankNifty,,,
386,18 Jan 2021,32275.15,32441.5,31650.9,31811.75,30.68,2.65,0.40,BankNifty,,,
387,15 Jan 2021,32508.9,32544.8,32044.35,32246.8,31.10,2.69,0.39,BankNifty,,,
388,14 Jan 2021,32526.7,32718.95,32442.35,32519.75,31.37,2.71,0.39,BankNifty,,,
389,13 Jan 2021,32546.6,32683.5,32148.25,32574.65,31.42,2.72,0.39,BankNifty,,,
390,12 Jan 2021,31835.05,32397.95,31725.85,32339.0,31.19,2.7,0.39,BankNifty,,,
391,11 Jan 2021,32280.3,32288.45,31836.95,31998.9,30.86,2.67,0.39,BankNifty,,,
392,08 Jan 2021,32298.05,32298.05,32002.95,32084.2,30.95,2.68,0.39,BankNifty,,,
393,07 Jan 2021,32129.8,32177.4,31911.5,31956.0,30.82,2.67,0.39,BankNifty,,,
394,06 Jan 2021,31839.95,31982.3,31548.15,31797.9,30.67,2.65,0.40,BankNifty,,,
395,05 Jan 2021,31041.1,31767.65,30935.55,31722.25,30.60,2.65,0.40,BankNifty,,,
396,04 Jan 2021,31485.15,31489.6,30893.65,31212.45,30.10,2.6,0.40,BankNifty,,,
397,01 Jan 2021,31297.3,31384.35,31188.25,31225.85,30.12,2.61,0.40,BankNifty,,,
398,31 Dec 2020,31295.9,31409.5,31088.1,31264.05,30.09,2.62,0.40,BankNifty,,,
399,30 Dec 2020,31479.8,31510.25,31007.15,31303.05,30.12,2.63,0.40,BankNifty,,,
400,29 Dec 2020,31006.9,31359.35,31002.6,31322.5,30.14,2.63,0.40,BankNifty,,,
401,28 Dec 2020,30558.85,30929.05,30538.15,30880.95,29.72,2.59,0.40,BankNifty,,,
402,24 Dec 2020,30071.65,30545.85,30007.8,30402.2,29.26,2.55,0.41,BankNifty,,,
403,23 Dec 2020,29560.75,29941.4,29446.0,29883.3,28.76,2.51,0.41,BankNifty,,,
404,22 Dec 2020,29607.5,29711.15,28976.75,29625.95,28.51,2.49,0.42,BankNifty,,,
405,21 Dec 2020,30595.8,30607.5,29201.2,29456.45,28.35,2.47,0.42,BankNifty,,,
406,18 Dec 2020,30841.85,30854.05,30374.5,30714.65,29.56,2.58,0.40,BankNifty,,,
407,17 Dec 2020,30791.2,30945.2,30643.9,30847.05,29.68,2.59,0.40,BankNifty,,,
408,16 Dec 2020,30920.35,30932.25,30587.1,30698.4,29.54,2.58,0.40,BankNifty,,,
409,15 Dec 2020,30805.4,30805.85,30345.75,30691.05,29.53,2.58,0.40,BankNifty,,,
410,14 Dec 2020,30735.15,30845.8,30624.25,30745.9,29.59,2.58,0.40,BankNifty,,,
411,11 Dec 2020,30555.3,30811.8,30328.45,30604.85,29.45,2.57,0.41,BankNifty,,,
412,10 Dec 2020,30545.35,30610.0,30202.1,30510.35,29.36,2.56,0.41,BankNifty,,,
413,09 Dec 2020,30335.05,30807.25,30326.7,30709.4,29.55,2.58,0.40,BankNifty,,,
414,08 Dec 2020,30300.3,30363.8,30025.2,30261.9,29.12,2.54,0.41,BankNifty,,,
415,04 Dec 2020,29573.4,30162.3,29473.5,30052.4,28.47,2.5,0.42,BankNifty,,,
416,03 Dec 2020,29728.9,29813.0,29379.4,29448.75,27.90,2.45,0.43,BankNifty,,,
417,02 Dec 2020,29876.7,29886.25,29149.9,29463.15,27.91,2.45,0.43,BankNifty,,,
418,01 Dec 2020,29844.8,29919.75,29511.0,29817.85,28.25,2.48,0.42,BankNifty,,,
419,27 Nov 2020,29622.0,29716.85,29368.7,29609.05,28.05,2.46,0.43,BankNifty,,,
420,26 Nov 2020,29370.4,29623.0,28923.1,29549.75,27.99,2.45,0.43,BankNifty,,,
421,25 Nov 2020,30021.9,30197.85,29132.3,29196.4,27.66,2.42,0.43,BankNifty,,,
422,24 Nov 2020,29265.6,29827.8,29206.75,29737.25,28.43,2.49,0.42,BankNifty,,,
423,23 Nov 2020,29432.8,29492.3,28852.9,29024.2,27.75,2.43,0.43,BankNifty,,,
424,20 Nov 2020,28935.75,29406.7,28580.9,29236.0,27.95,2.45,0.43,BankNifty,,,
425,19 Nov 2020,29302.6,29627.2,28819.55,28903.05,27.63,2.42,0.43,BankNifty,,,
426,18 Nov 2020,29107.9,29784.75,29056.75,29749.85,28.44,2.5,0.42,BankNifty,,,
427,17 Nov 2020,28792.25,29239.25,28722.9,29181.3,27.90,2.45,0.43,BankNifty,,,
428,14 Nov 2020,28685.7,28752.45,28431.85,28594.3,27.34,2.4,0.44,BankNifty,,,
429,13 Nov 2020,28108.7,28520.55,27703.3,28465.7,27.21,2.39,0.44,BankNifty,,,
430,12 Nov 2020,28633.75,28672.9,28066.05,28278.8,27.03,2.37,0.44,BankNifty,,,
431,11 Nov 2020,28713.15,29030.9,28211.1,28845.0,27.58,2.42,0.44,BankNifty,,,
432,10 Nov 2020,28039.45,28802.5,27916.9,28606.0,27.35,2.4,0.44,BankNifty,,,
433,09 Nov 2020,27088.95,27595.0,27068.95,27534.1,26.32,2.31,0.46,BankNifty,,,
434,06 Nov 2020,26274.1,26853.45,26135.3,26798.95,25.62,2.25,0.47,BankNifty,,,
435,05 Nov 2020,26174.8,26375.2,26000.05,26313.1,25.67,2.21,0.48,BankNifty,,,
436,04 Nov 2020,25539.55,25891.0,25142.0,25771.6,25.15,2.16,0.49,BankNifty,,,
437,03 Nov 2020,25108.0,25760.7,25085.7,25682.8,25.05,2.15,0.49,BankNifty,,,
438,02 Nov 2020,24367.6,25139.0,24120.6,24892.5,24.50,2.09,0.50,BankNifty,,,
439,30 Oct 2020,24090.15,24277.35,23612.7,23900.9,24.60,2.0,0.53,BankNifty,,,
440,29 Oct 2020,24063.5,24339.1,23822.05,24092.0,26.22,2.02,0.52,BankNifty,,,
441,28 Oct 2020,24737.85,24780.7,24057.95,24232.5,26.38,2.03,0.52,BankNifty,,,
442,27 Oct 2020,24288.05,24809.65,23924.2,24769.5,27.14,2.08,0.51,BankNifty,,,
443,26 Oct 2020,24525.8,24577.3,23867.75,24075.45,26.37,2.02,0.52,BankNifty,,,
444,23 Oct 2020,24669.2,24764.15,24360.85,24478.3,26.82,2.05,0.51,BankNifty,,,
445,22 Oct 2020,24447.35,24691.15,24250.2,24484.15,26.82,2.05,0.51,BankNifty,,,
446,21 Oct 2020,24444.2,24823.6,24099.85,24635.05,26.99,2.07,0.51,BankNifty,,,
447,20 Oct 2020,24117.35,24410.9,24039.85,24311.8,26.63,2.04,0.52,BankNifty,,,
448,19 Oct 2020,23902.9,24320.95,23754.85,24266.75,26.84,2.04,0.52,BankNifty,,,
449,16 Oct 2020,23219.85,23646.2,23148.95,23533.25,26.03,1.97,0.53,BankNifty,,,
450,15 Oct 2020,23920.35,24087.85,22970.95,23072.4,25.52,1.94,0.54,BankNifty,,,
451,14 Oct 2020,23353.15,23962.7,23149.45,23874.65,26.41,2.0,0.53,BankNifty,,,
452,13 Oct 2020,23663.05,23775.15,23431.5,23492.2,25.98,1.97,0.53,BankNifty,,,
453,12 Oct 2020,23955.6,24190.35,23552.6,23712.8,26.23,1.99,0.53,BankNifty,,,
454,09 Oct 2020,23312.6,23904.1,23132.45,23846.8,26.38,2.0,0.53,BankNifty,,,
455,08 Oct 2020,23150.25,23450.9,23063.6,23191.35,25.65,1.94,0.54,BankNifty,,,
456,07 Oct 2020,22836.95,23036.2,22607.8,22964.8,25.40,1.93,0.55,BankNifty,,,
457,06 Oct 2020,22673.05,22893.5,22521.05,22853.7,25.28,1.92,0.55,BankNifty,,,
458,05 Oct 2020,22352.1,22768.55,22247.25,22370.95,24.74,1.88,0.56,BankNifty,,,
459,01 Oct 2020,21685.25,22293.75,21664.15,22246.0,24.61,1.87,0.56,BankNifty,,,
460,30 Sep 2020,21405.25,21549.35,21128.5,21451.8,23.73,1.8,0.59,BankNifty,,,
461,29 Sep 2020,21770.9,21811.5,21280.6,21411.3,23.68,1.8,0.59,BankNifty,,,
462,28 Sep 2020,21152.05,21708.85,21055.1,21665.5,23.96,1.82,0.58,BankNifty,,,
463,25 Sep 2020,20740.8,21064.3,20430.7,20982.35,23.21,1.76,0.60,BankNifty,,,
464,24 Sep 2020,20898.8,20955.6,20404.9,20456.85,22.31,1.71,0.63,BankNifty,,,
465,23 Sep 2020,21350.8,21365.05,20821.0,21178.5,23.10,1.77,0.61,BankNifty,,,
466,22 Sep 2020,21445.25,21473.35,20958.45,21139.1,23.06,1.77,0.61,BankNifty,,,
467,21 Sep 2020,21983.4,22098.85,21274.3,21366.8,23.30,1.79,0.60,BankNifty,,,
468,18 Sep 2020,22439.35,22469.4,21784.9,22031.05,24.03,1.84,0.59,BankNifty,,,
469,17 Sep 2020,22352.0,22504.45,22267.05,22320.35,24.34,1.87,0.58,BankNifty,,,
470,16 Sep 2020,22476.3,22659.4,22216.5,22573.55,24.62,1.89,0.57,BankNifty,,,
471,15 Sep 2020,22202.8,22514.15,22062.35,22465.65,24.50,1.88,0.57,BankNifty,,,
472,14 Sep 2020,22683.35,22757.3,22028.15,22101.25,24.10,1.88,0.57,BankNifty,,,
473,11 Sep 2020,22509.95,22668.75,22205.95,22479.95,24.52,1.92,0.56,BankNifty,,,
474,10 Sep 2020,22466.55,22678.65,22225.25,22466.2,24.50,1.92,0.56,BankNifty,,,
475,09 Sep 2020,22486.7,22554.6,22080.4,22267.0,24.29,1.9,0.57,BankNifty,,,
476,08 Sep 2020,22971.2,23064.15,22641.4,22744.4,24.81,1.94,0.56,BankNifty,,,
477,07 Sep 2020,23036.25,23109.1,22716.25,22945.05,25.02,1.96,0.55,BankNifty,,,
478,04 Sep 2020,23119.15,23394.8,22876.9,23011.5,25.29,1.91,0.53,BankNifty,,,
479,03 Sep 2020,23986.15,24051.6,23451.65,23530.85,25.86,1.95,0.52,BankNifty,,,
480,02 Sep 2020,23769.0,23926.15,23482.55,23874.55,26.24,1.98,0.51,BankNifty,,,
481,01 Sep 2020,23893.8,24199.65,23473.15,23812.0,26.17,1.97,0.51,BankNifty,,,
482,31 Aug 2020,25038.8,25232.6,23385.3,23754.35,26.10,1.97,0.51,BankNifty,,,
483,28 Aug 2020,23635.3,24611.8,23599.2,24523.8,26.77,2.04,0.51,BankNifty,,,
484,27 Aug 2020,23511.45,23704.05,23464.15,23600.35,25.77,1.96,0.53,BankNifty,,,
485,26 Aug 2020,23175.55,23453.4,23093.15,23414.2,25.56,1.95,0.53,BankNifty,,,
486,25 Aug 2020,22973.4,23180.3,22857.9,23092.15,25.21,1.92,0.54,BankNifty,,,
487,24 Aug 2020,22436.85,22897.5,22410.05,22833.0,24.49,1.9,0.54,BankNifty,,,
488,21 Aug 2020,22190.7,22344.05,22165.05,22299.6,23.67,1.82,0.56,BankNifty,,,
489,20 Aug 2020,21989.9,22079.9,21886.7,21999.45,23.35,1.83,0.56,BankNifty,,,
490,19 Aug 2020,22315.4,22419.35,22234.25,22285.9,23.65,1.85,0.57,BankNifty,,,
491,18 Aug 2020,21702.0,22227.75,21629.4,22170.6,23.53,1.84,0.57,BankNifty,,,
492,17 Aug 2020,21906.95,21909.4,21403.15,21700.85,23.03,1.8,0.59,BankNifty,,,
493,14 Aug 2020,22334.95,22334.95,21459.1,21679.4,23.01,1.8,0.59,BankNifty,,,
494,13 Aug 2020,22395.2,22439.95,22139.6,22196.35,23.56,1.84,0.57,BankNifty,,,
495,12 Aug 2020,22135.95,22326.55,21990.2,22264.0,23.63,1.84,0.57,BankNifty,,,
496,11 Aug 2020,22050.2,22277.6,22039.85,22227.2,23.59,1.84,0.57,BankNifty,,,
497,10 Aug 2020,21824.9,22071.95,21795.1,21900.25,23.24,1.81,0.58,BankNifty,,,
498,07 Aug 2020,21620.25,21787.25,21451.3,21754.0,23.09,1.8,0.59,BankNifty,,,
499,06 Aug 2020,21644.25,21926.55,21370.3,21642.6,22.97,1.79,0.59,BankNifty,,,
500,05 Aug 2020,21686.85,21936.5,21448.4,21509.95,22.83,1.78,0.59,BankNifty,,,
501,04 Aug 2020,21248.25,21576.35,21057.75,21490.5,22.81,1.78,0.59,BankNifty,,,
502,03 Aug 2020,21543.8,21543.8,21031.45,21072.1,23.01,1.75,0.60,BankNifty,,,
503,31 Jul 2020,21730.55,21806.95,21375.0,21640.05,23.63,1.79,0.59,BankNifty,,,
504,30 Jul 2020,22195.05,22252.6,21580.15,21646.85,23.86,1.87,0.54,BankNifty,,,
505,29 Jul 2020,22075.0,22346.4,21906.35,22076.6,23.52,1.91,0.53,BankNifty,,,
506,28 Jul 2020,21940.15,22233.0,21611.4,22105.2,23.51,1.93,0.50,BankNifty,,,
507,27 Jul 2020,22664.6,22668.05,21801.35,21848.75,23.55,1.99,0.41,BankNifty,,,
508,24 Jul 2020,22853.2,22854.05,22417.2,22662.05,24.43,2.06,0.40,BankNifty,,,
509,23 Jul 2020,22854.85,23122.35,22734.9,23083.9,24.88,2.1,0.39,BankNifty,,,
510,22 Jul 2020,23159.0,23211.35,22658.2,22882.6,24.49,2.08,0.39,BankNifty,,,
511,21 Jul 2020,22639.85,22861.9,22597.95,22782.0,24.38,2.07,0.40,BankNifty,,,
512,20 Jul 2020,22307.3,22520.45,22187.8,22321.85,24.18,2.03,0.40,BankNifty,,,
513,17 Jul 2020,21608.05,22065.0,21550.8,21966.8,23.61,1.97,0.41,BankNifty,,,
514,16 Jul 2020,21453.25,21671.25,21027.85,21597.15,23.20,1.94,0.42,BankNifty,,,
515,15 Jul 2020,21634.25,21935.5,21230.55,21340.75,22.92,1.92,0.42,BankNifty,,,
516,14 Jul 2020,21877.6,21909.7,21222.45,21392.2,22.98,1.92,0.42,BankNifty,,,
517,13 Jul 2020,22613.25,22657.4,21981.65,22089.25,23.73,1.98,0.41,BankNifty,,,
518,10 Jul 2020,22720.95,22835.2,22320.05,22398.45,24.06,2.01,0.40,BankNifty,,,
519,09 Jul 2020,22753.15,22998.3,22673.4,22907.2,24.61,2.06,0.39,BankNifty,,,
520,08 Jul 2020,22700.9,23080.6,22499.5,22584.65,24.26,2.03,0.40,BankNifty,,,
521,07 Jul 2020,22254.3,22674.5,22040.35,22628.0,24.31,2.03,0.40,BankNifty,,,
522,06 Jul 2020,22270.95,22399.25,22171.05,22198.95,23.84,1.99,0.41,BankNifty,,,
523,03 Jul 2020,22101.75,22130.3,21768.0,21852.4,23.47,1.96,0.41,BankNifty,,,
524,02 Jul 2020,22133.8,22344.85,21890.5,21953.2,23.58,1.97,0.41,BankNifty,,,
525,01 Jul 2020,21354.1,22061.6,21281.85,21977.6,23.61,1.97,0.41,BankNifty,,,
526,30 Jun 2020,21524.3,21650.5,21212.0,21370.15,22.95,1.92,0.42,BankNifty,,,
527,29 Jun 2020,21291.55,21440.05,21026.45,21359.0,22.94,1.92,0.42,BankNifty,,,
528,26 Jun 2020,21735.05,21784.65,21320.1,21592.05,23.19,1.94,0.42,BankNifty,,,
529,25 Jun 2020,21218.05,21703.5,20926.45,21506.15,22.82,2.01,0.45,BankNifty,,,
530,24 Jun 2020,22479.35,22479.55,21336.35,21426.8,23.04,2.0,0.45,BankNifty,,,
531,23 Jun 2020,21859.25,22322.3,21647.8,22264.9,23.94,2.08,0.44,BankNifty,,,
532,22 Jun 2020,21491.55,22078.25,21425.55,21708.35,23.91,2.03,0.45,BankNifty,,,
533,19 Jun 2020,20970.1,21467.65,20878.25,21338.1,23.50,2.0,0.45,BankNifty,,,
534,18 Jun 2020,20137.6,21028.35,20030.35,20956.3,23.08,1.96,0.46,BankNifty,,,
535,17 Jun 2020,20137.45,20627.9,19978.15,20201.75,22.25,1.89,0.48,BankNifty,,,
536,16 Jun 2020,20500.65,20638.85,19507.05,20296.7,22.35,1.9,0.48,BankNifty,,,
